secuencial;anyo;mes;nombre_mes;dia_semana;nombre_dia_semana;hora;cod_provincia;nombre_provincia;cod_municipio;nombre_codigo_municipio;isla;nombre_isla;zona;nombre_zona;zona_agrupada;nombre_zona_agrupada;carretera;km;sentido_1f;nombre_sentido;titularidad_via;nombre_titularidad_via;tipo_via;nombre_tipo_via;tipo_accidente;nombre_tipo_accidente;total_mu24h;total_hg24h;total_hl24h;total_victimas_24h;total_mu30df;total_hg30df;total_hl30df;total_victimas_30df;total_vehiculos;tot_peat_mu24h;tot_bici_mu24h;tot_ciclo_mu24h;tot_moto_mu24h;tot_tur_mu24h;tot_furg_mu24h;tot_cam_menos3500_mu24h;tot_cam_mas3500_mu24h;tot_bus_mu24h;tot_otro_mu24h;tot_sinespecif_mu24h;tot_peat_mu30df;tot_bici_mu30df;tot_ciclo_mu30df;tot_moto_mu30df;tot_tur_mu30df;tot_furg_mu30df;tot_cam_menos3500_mu30df;tot_cam_mas3500_mu30df;tot_bus_mu30df;tot_otro_mu30df;tot_sinespecif_mu30df;nudo;nombre_nudo;nudo_info;nombre_nudo_info;carretera_cruce;priori_norma;nombre_priori_norma;priori_agente;nombre_priori_agente;priori_semaforo;nombre_priori_semaforo;priori_vert_stop;nombre_priori_vert_stop;priori_vert_ceda;nombre_priori_priori_vert_ceda;priori_horiz_stop;nombre_priori_horiz_stop;priori_horiz_ceda;nombre_priori_horiz_ceda;priori_marcas;nombre_priori_marcas;priori_pea_no_elev;nombre_priori_pea_no_elev;priori_pea_elev;nombre_priori_pea_elev;priori_marca_ciclos;nombre_priori_marca_ciclos;priori_circunstancial;nombre_priori_circunstancial;priori_otra;nombre_priori_otra;condicion_nivel_circula;nombre_condicion_nivel_circula;condicion_firme;nombre_condicion_firme;condicion_iluminacion;nombre_condicion_iluminacion;condicion_meteo;nombre_condicion_meteo;condicion_niebla;nombre_condicion_niebla;condicion_viento;nombre_condicion_viento;visib_restringida_por;nombre_visib_restringida_por;acera;nombre_acera;trazado_planta;nombre_trazado_planta;latitud;longitud;geom
11005;2021;3;Marzo;4;JUEVES;7;8;Barcelona;8019;Barcelona;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;B-20;16.4;4;Se desconoce;1;Estatal;3;Autovía;3;Lateral                                            ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;1;Niebla ligera;1;Viento fuerte;999;Sin especificar;998;No aplica;4;Se desconoce;4.144.652;218.355;POINT (2.18355 41.44652)
54281;2021;7;Julio;5;VIERNES;14;28;Madrid;28130;San Fernando de Henares;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;M-206;12.8;1;Ascendente;2;Autonómica;5;Carretera Convencional de doble calzada;3;Lateral                                            ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;3;Nivel amarillo;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.042.553;-3.536.694;POINT (-3.536694 40.42553)
16178;2017;10;Octubre;2;MARTES;11;8;Barcelona;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-2;574;4;Se desconoce;1;Estatal;3;Autovía;4;Por alcance                                        ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;6;Se desconoce;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;4;Se desconoce;4.156.828;180.387;POINT (1.80387 41.56828)
19139;2016;1;Enero;1;LUNES;13;8;Barcelona;8003;Alella;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;BP-5002;2;4;Se desconoce;2;Autonómica;5;Carretera Convencional de doble calzada;2;Fronto-lateral                                     ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;999;Sin especificar;;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Sí;6;Se desconoce;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;4;Se desconoce;4.149.395;2.295.461;POINT (2.295461 41.49395)
97617;2016;12;Diciembre;4;JUEVES;19;48;Bizkaia;;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;BI-631;0.4;1;Ascendente;3;Provincial, Cabildo/Consell;8;Ramal de enlace;4;Por alcance                                        ;0;0;2;2;0;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;4;Sin luz natural y con iluminación artificial encen;7;Se desconoce;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.325.696;-2.923.441;POINT (-2.923441 43.25696)
48664;2018;3;Marzo;2;MARTES;9;25;Lleida;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;C-451;47;4;Se desconoce;4;Municipal;5;Carretera Convencional de doble calzada;19;Salida de la vía por la derecha otro tipo          ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;1;En X o +;;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Sí;6;Se desconoce;5;Con hielo;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;4;Se desconoce;419.464;149.056;POINT (1.49056 41.9464)
31440;2020;2;Febrero;7;DOMINGO;18;21;Huelva;21072;Valverde del Camino;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-496;0.4;1;Ascendente;2;Autonómica;6;Carretera Convencional de calzada única;7;Atropello a personas                               ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;2;En T o Y;;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Sí;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;2;Amanecer o atardecer, sin luz artificial;1;Despejado;;;;;6;Deslumbramiento por sol;4;Elevada;1;Recta;3.757.339;-6.753.376;POINT (-6.753376 37.57339)
34769;2019;2;Febrero;2;MARTES;7;12;Castellón/Castelló;12040;Castelló de la Plana;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CS-22;0.8;2;Descendente;1;Estatal;3;Autovía;3;Lateral                                            ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;4;Glorieta;;0;No;0;No;0;No;0;No;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.998.598;-0.0376709;POINT (-0.0376709 39.98598)
33144;2016;7;Julio;3;MIÉRCOLES;20;11;Cádiz;11012;Cádiz;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CA-36;4.4;2;Descendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;7;Atropello a personas                               ;1;0;0;1;1;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;En intersección o nudo;1;En X o +;;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.652.969;-6.292.657;POINT (-6.292657 36.52969)
17280;2016;11;Noviembre;5;VIERNES;12;8;Barcelona;8015;Badalona;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;C-31;212;4;Se desconoce;4;Municipal;1;Autopista de peaje;4;Por alcance                                        ;0;0;3;3;0;0;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;2;En T o Y;;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Sí;6;Se desconoce;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;4;Se desconoce;4.145.014;224.742;POINT (2.24742 41.45014)
79939;2018;2;Febrero;4;JUEVES;7;37;Salamanca;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-66;356.86;1;Ascendente;1;Estatal;3;Autovía;2;Fronto-lateral                                     ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;6;Sin luz natural ni artificial;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.084.026;-563.797;POINT (-5.63797 40.84026)
93516;2016;2;Febrero;3;MIÉRCOLES;8;46;Valencia/València;46250;València;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;V-30;5.9;1;Ascendente;1;Estatal;3;Autovía;3;Lateral                                            ;0;0;2;2;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;999;Sin especificar;998;No aplica;1;Recta;3.947.024;-0.3768049;POINT (-0.3768049 39.47024)
37488;2021;10;Octubre;6;SÁBADO;7;20;Gipuzkoa;20053;Lezo;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;GI-636;7.2;1;Ascendente;3;Provincial, Cabildo/Consell;5;Carretera Convencional de doble calzada;1;Frontal                                            ;0;1;1;2;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;4;Sin luz natural y con iluminación artificial encen;2;Nublado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.332.113;-1.898.775;POINT (-1.898775 43.32113)
94480;2017;6;Junio;4;JUEVES;10;47;Valladolid;47085;Medina del Campo;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CL-602;54.6;2;Descendente;2;Autonómica;6;Carretera Convencional de calzada única;4;Por alcance                                        ;0;1;1;2;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;1;En X o +;;0;No;0;No;0;No;1;Sí;0;No;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.130.819;-4.921.706;POINT (-4.921706 41.30819)
53550;2017;1;Enero;6;SÁBADO;5;28;Madrid;28040;Ciempozuelos;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-4;32;1;Ascendente;1;Estatal;3;Autovía;12;Salida de la vía por la izquierda con colisión     ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;3;Amanecer o atardecer, con luz artificial;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.015.934;-36.184;POINT (-3.6184 40.15934)
45486;2017;11;Noviembre;6;SÁBADO;13;20;Gipuzkoa;20045;Irun;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;N-121-A;75;2;Descendente;3;Provincial, Cabildo/Consell;5;Carretera Convencional de doble calzada;7;Atropello a personas                               ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;4;Elevada;2;Curva señalizada;4.333.823;-1.789.272;POINT (-1.789272 43.33823)
42924;2019;4;Abril;4;JUEVES;15;18;Granada;18150;Padul;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-44;147.8;2;Descendente;1;Estatal;3;Autovía;19;Salida de la vía por la derecha otro tipo          ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;3;Mojado;1;Luz del día natural, solar;3;Lluvia débil;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.702.432;-3.626.719;POINT (-3.626719 37.02432)
42888;2018;10;Octubre;6;SÁBADO;20;18;Granada;18087;Granada;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-44;124.4;2;Descendente;1;Estatal;3;Autovía;5;Múltiple o en caravana                             ;0;0;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;4;Sin luz natural y con iluminación artificial encen;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.717.649;-3.597.929;POINT (-3.597929 37.17649)
13489;2019;5;Mayo;4;JUEVES;13;8;Barcelona;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;B-124;18.5;4;Se desconoce;4;Municipal;5;Carretera Convencional de doble calzada;19;Salida de la vía por la derecha otro tipo          ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;6;Se desconoce;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;4;Se desconoce;4.167.335;205.516;POINT (2.05516 41.67335)
44833;2017;11;Noviembre;6;SÁBADO;5;19;Guadalajara;19024;Alovera;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-2;47.9;2;Descendente;1;Estatal;3;Autovía;16;Salida de la vía por la derecha con colisión       ;0;0;3;3;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;3;Mojado;6;Sin luz natural ni artificial;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.063.814;-3.238.199;POINT (-3.238199 40.63814)
24626;2017;6;Junio;3;MIÉRCOLES;7;8;Barcelona;8019;Barcelona;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;B-10;12.9;4;Se desconoce;1;Estatal;3;Autovía;20;Otro tipo de accidente                             ;0;0;2;2;0;0;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;6;Se desconoce;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;1;Niebla ligera;;;18;Se desconoce;998;No aplica;4;Se desconoce;4.138.792;2.169.919;POINT (2.169919 41.38792)
60196;2021;6;Junio;3;MIÉRCOLES;16;30;Murcia;30029;Mula;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;RM-552;16.12;2;Descendente;2;Autonómica;6;Carretera Convencional de calzada única;16;Salida de la vía por la derecha con colisión       ;0;0;2;2;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.812.903;-15.793;POINT (-1.5793 38.12903)
68141;2017;4;Abril;2;MARTES;19;28;Madrid;28161;Valdemoro;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;M-423;5.4;1;Ascendente;2;Autonómica;3;Autovía;2;Fronto-lateral                                     ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;4;Glorieta;R-4;0;No;0;No;0;No;0;No;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;4.019.269;-3.679.874;POINT (-3.679874 40.19269)
71006;2019;9;Septiembre;1;LUNES;18;29;Málaga;29082;Rincón de la Victoria;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-7;258;1;Ascendente;1;Estatal;3;Autovía;5;Múltiple o en caravana                             ;2;1;2;5;2;1;2;5;5;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;3;Curva sin señalizar;3.671.566;-4.275.504;POINT (-4.275504 36.71566)
100130;2016;12;Diciembre;3;MIÉRCOLES;10;3;Alicante/Alacant;3009;Alcoy/Alcoi;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-7;449;1;Ascendente;1;Estatal;3;Autovía;2;Fronto-lateral                                     ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;4;Glorieta;A-7;0;No;0;No;0;No;0;No;1;Sí;0;No;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;3;Mojado;1;Luz del día natural, solar;3;Lluvia débil;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;3.869.763;-0.4730959;POINT (-0.4730959 38.69763)
67403;2017;10;Octubre;5;VIERNES;8;28;Madrid;28130;San Fernando de Henares;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;M-45;32.3;1;Ascendente;2;Autonómica;2;Autopista libre;5;Múltiple o en caravana                             ;0;0;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;3;Nivel amarillo;1;Seco y limpio;2;Amanecer o atardecer, sin luz artificial;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.042.553;-3.536.694;POINT (-3.536694 40.42553)
90626;2016;8;Agosto;6;SÁBADO;18;45;Toledo;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-4;101.7;2;Descendente;1;Estatal;3;Autovía;18;Salida de la vía por la derecha con vuelco         ;0;1;1;2;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;2;Nublado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;396.583;-351.349;POINT (-3.51349 39.6583)
69199;2020;8;Agosto;2;MARTES;17;50;Zaragoza;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;N-II;379;1;Ascendente;1;Estatal;6;Carretera Convencional de calzada única;12;Salida de la vía por la izquierda con colisión     ;0;0;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;2;Nivel verde;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;4.149.673;-0.29509;POINT (-0.29509 41.49673)
82340;2018;8;Agosto;5;VIERNES;11;39;Cantabria;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CA-141;30.34;2;Descendente;2;Autonómica;6;Carretera Convencional de calzada única;4;Por alcance                                        ;0;1;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;2;En T o Y;;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.346.652;-354.064;POINT (-3.54064 43.46652)
79164;2021;3;Marzo;7;DOMINGO;10;46;Valencia/València;46244;Torrent;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CV-405;7.25;1;Ascendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;15;Salida de la vía por la izquierda, otro tipo       ;0;1;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;3.939.049;-0.54058;POINT (-0.54058 39.39049)
90192;2016;5;Mayo;2;MARTES;19;45;Toledo;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-4;83.8;2;Descendente;1;Estatal;3;Autovía;18;Salida de la vía por la derecha con vuelco         ;0;1;2;3;0;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;10;Enlace con carriles de cambio de velocidad paralelos al tronco;A-4;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.980.655;-347.879;POINT (-3.47879 39.80655)
9905;2021;3;Marzo;1;LUNES;8;8;Barcelona;8022;Berga;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;C-26;146.1;4;Se desconoce;5;Otra;6;Carretera Convencional de calzada única;4;Por alcance                                        ;0;0;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Sí;999;Sin especificar;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;1;Viento fuerte;999;Sin especificar;998;No aplica;4;Se desconoce;420.944;185.124;POINT (1.85124 42.0944)
